id,tubeid,potid,gridid,species,burrow,crack,root,worms,voidtype,day
T27_9B-16,27,T27_9B,16,ACHMIL,0,0,0,absent,soil,64
T9_3C-25,9,T9_3C,25,ACHMIL,0,0,0,absent,soil,64
T3_1B-65,3,T3_1B,65,ACHMIL,0,0,0,absent,soil,64
T6_2E-12,6,T6_2E,12,CAMROT,0,0,0,absent,soil,64
T21_7A-8,21,T21_7A,8,ACHMIL,0,0,0,absent,soil,64
T3_1B-15,3,T3_1B,15,ACHMIL,0,0,0,absent,soil,64
T18_6C-108,18,T18_6C,108,ACHMIL,0,0,0,absent,soil,64
T33_11B-95,33,T33_11B,95,ACHMIL,0,0,0,absent,soil,64
T6_2E-59,6,T6_2E,59,CAMROT,0,0,0,absent,soil,64
T27_9A-44,27,T27_9A,44,CAMROT,0,0,0,absent,soil,64
T18_6E-87,18,T18_6E,87,CAMROT,0,0,0,absent,soil,64
T18_6E-45,18,T18_6E,45,CAMROT,0,0,0,absent,soil,64
T18_6C-55,18,T18_6C,55,ACHMIL,0,0,0,absent,soil,64
T15_5A-105,15,T15_5A,105,ACHMIL,0,0,0,absent,soil,64
T27_9B-8,27,T27_9B,8,ACHMIL,0,0,0,absent,soil,64
T33_11B-35,33,T33_11B,35,ACHMIL,0,0,0,absent,soil,64
T21_7D-52,21,T21_7D,52,ACHMIL,0,0,0,absent,soil,64
T21_7A-85,21,T21_7A,85,ACHMIL,0,0,0,absent,soil,64
T21_7E-84,21,T21_7E,84,CAMROT,0,0,0,absent,soil,64
T9_3C-1,9,T9_3C,1,ACHMIL,0,0,0,absent,soil,64
T33_11B-27,33,T33_11B,27,ACHMIL,0,0,0,absent,soil,64
T27_9A-107,27,T27_9A,107,CAMROT,0,0,0,absent,soil,64
T18_6C-81,18,T18_6C,81,ACHMIL,0,0,0,absent,soil,64
T24_8E-58,24,T24_8E,58,CAMROT,0,0,0,absent,soil,64
T36_12E-51,36,T36_12E,51,ACHMIL,0,0,0,absent,soil,64
T33_11B-102,33,T33_11B,102,ACHMIL,0,0,0,absent,soil,64
T36_12A-40,36,T36_12A,40,ACHMIL,0,0,0,absent,soil,64
T21_7B-45,21,T21_7B,45,CAMROT,0,0,0,absent,soil,64
T36_12A-105,36,T36_12A,105,ACHMIL,0,0,0,absent,soil,64
T27_9A-8,27,T27_9A,8,CAMROT,0,0,0,absent,soil,64
T21_7E-92,21,T21_7E,92,CAMROT,0,0,0,absent,soil,64
T21_7B-51,21,T21_7B,51,CAMROT,0,0,0,absent,soil,64
T6_2E-5,6,T6_2E,5,CAMROT,0,0,0,absent,soil,64
T36_12A-96,36,T36_12A,96,ACHMIL,0,0,0,absent,soil,64
T33_11D-49,33,T33_11D,49,CAMROT,0,0,0,absent,soil,64
T12_4C-2,12,T12_4C,2,CAMROT,0,0,0,absent,soil,64
T18_6E-93,18,T18_6E,93,CAMROT,0,0,0,absent,soil,64
T33_11A-51,33,T33_11A,51,ACHMIL,0,0,0,absent,soil,64
T27_9B-73,27,T27_9B,73,ACHMIL,0,0,0,absent,soil,64
T33_11C-111,33,T33_11C,111,CAMROT,0,0,0,absent,soil,64
T36_12A-89,36,T36_12A,89,ACHMIL,0,0,0,absent,soil,64
T33_11D-12,33,T33_11D,12,CAMROT,0,0,0,absent,soil,64
T6_2E-30,6,T6_2E,30,CAMROT,0,0,0,absent,soil,64
T6_2A-87,6,T6_2A,87,ACHMIL,0,0,0,absent,soil,64
T15_5A-72,15,T15_5A,72,ACHMIL,0,0,0,absent,soil,64
T36_12A-20,36,T36_12A,20,ACHMIL,0,0,0,absent,soil,64
T33_11C-9,33,T33_11C,9,CAMROT,0,0,0,absent,soil,64
T24_8A-2,24,T24_8A,2,ACHMIL,0,0,0,absent,soil,64
T21_7A-79,21,T21_7A,79,ACHMIL,0,0,0,absent,soil,64
T12_4E-90,12,T12_4E,90,CAMROT,0,0,0,absent,soil,64
T36_12A-49,36,T36_12A,49,ACHMIL,0,0,0,absent,soil,64
T36_12E-87,36,T36_12E,87,ACHMIL,0,0,0,absent,soil,64
T9_3C-100,9,T9_3C,100,ACHMIL,0,0,0,absent,soil,64
T12_4E-78,12,T12_4E,78,CAMROT,0,0,0,absent,soil,64
T6_2E-9,6,T6_2E,9,CAMROT,0,0,0,absent,soil,64
T27_9A-66,27,T27_9A,66,CAMROT,0,0,0,absent,soil,64
T6_2A-21,6,T6_2A,21,ACHMIL,0,0,0,absent,soil,64
T12_4C-57,12,T12_4C,57,CAMROT,0,0,0,absent,soil,64
T21_7B-33,21,T21_7B,33,CAMROT,0,0,0,absent,soil,64
T18_6E-70,18,T18_6E,70,CAMROT,0,0,0,absent,soil,64
T33_11C-84,33,T33_11C,84,CAMROT,0,0,0,absent,soil,64
T3_1B-3,3,T3_1B,3,ACHMIL,0,0,0,absent,soil,64
T24_8E-40,24,T24_8E,40,CAMROT,0,0,0,absent,soil,64
T9_3C-54,9,T9_3C,54,ACHMIL,0,0,0,absent,soil,64
T6_2C-66,6,T6_2C,66,CAMROT,0,0,0,absent,soil,64
T33_11A-31,33,T33_11A,31,ACHMIL,0,0,0,absent,soil,64
T21_7B-87,21,T21_7B,87,CAMROT,0,0,0,absent,soil,64
T6_2E-107,6,T6_2E,107,CAMROT,0,0,0,absent,soil,64
T36_12A-16,36,T36_12A,16,ACHMIL,0,0,0,absent,soil,64
T9_3E-78,9,T9_3E,78,CAMROT,0,0,0,absent,soil,64
T21_7D-43,21,T21_7D,43,ACHMIL,0,0,0,absent,soil,64
T12_4C-33,12,T12_4C,33,CAMROT,0,0,0,absent,soil,64
T15_5A-7,15,T15_5A,7,ACHMIL,0,0,0,absent,soil,64
T27_9A-28,27,T27_9A,28,CAMROT,0,0,0,absent,soil,64
T6_2C-81,6,T6_2C,81,CAMROT,0,0,0,absent,soil,64
T3_1B-89,3,T3_1B,89,ACHMIL,0,0,0,absent,soil,64
T12_4E-104,12,T12_4E,104,CAMROT,0,0,0,absent,soil,64
T24_8E-48,24,T24_8E,48,CAMROT,0,0,0,absent,soil,64
T33_11B-58,33,T33_11B,58,ACHMIL,0,0,0,absent,soil,64
T18_6E-43,18,T18_6E,43,CAMROT,0,0,0,absent,soil,64
T27_9A-105,27,T27_9A,105,CAMROT,0,0,0,absent,soil,64
T18_6E-71,18,T18_6E,71,CAMROT,0,0,0,absent,soil,64
T6_2C-87,6,T6_2C,87,CAMROT,0,0,0,absent,soil,64
T9_3C-32,9,T9_3C,32,ACHMIL,0,0,0,absent,soil,64
T9_3C-23,9,T9_3C,23,ACHMIL,0,0,0,absent,soil,64
T27_9B-24,27,T27_9B,24,ACHMIL,0,0,0,absent,soil,64
T15_5D-58,15,T15_5D,58,CAMROT,0,0,0,absent,soil,64
T21_7E-107,21,T21_7E,107,CAMROT,0,0,0,absent,soil,64
T33_11C-21,33,T33_11C,21,CAMROT,0,0,0,absent,soil,64
T36_12A-108,36,T36_12A,108,ACHMIL,0,0,0,absent,soil,64
T27_9B-71,27,T27_9B,71,ACHMIL,0,0,0,absent,soil,64
T33_11B-13,33,T33_11B,13,ACHMIL,0,0,0,absent,soil,64
T18_6C-20,18,T18_6C,20,ACHMIL,0,0,0,absent,soil,64
T33_11B-33,33,T33_11B,33,ACHMIL,0,0,0,absent,soil,64
T21_7A-18,21,T21_7A,18,ACHMIL,0,0,0,absent,soil,64
T33_11D-2,33,T33_11D,2,CAMROT,0,0,0,absent,soil,64
T9_3C-82,9,T9_3C,82,ACHMIL,0,0,0,absent,soil,64
T33_11C-33,33,T33_11C,33,CAMROT,0,0,0,absent,soil,64
T9_3E-27,9,T9_3E,27,CAMROT,0,0,0,absent,soil,64
T9_3C-78,9,T9_3C,78,ACHMIL,0,0,0,absent,soil,64
T27_9B-101,27,T27_9B,101,ACHMIL,0,0,0,absent,soil,64
T24_8A-3,24,T24_8A,3,ACHMIL,0,0,0,absent,soil,64
T21_7D-38,21,T21_7D,38,ACHMIL,0,0,0,absent,soil,64
T21_7B-100,21,T21_7B,100,CAMROT,0,0,0,absent,soil,64
T15_5D-16,15,T15_5D,16,CAMROT,0,0,0,absent,soil,64
T21_7D-6,21,T21_7D,6,ACHMIL,0,0,0,absent,soil,64
T18_6C-90,18,T18_6C,90,ACHMIL,0,0,0,absent,soil,64
T6_2E-78,6,T6_2E,78,CAMROT,0,0,0,absent,soil,64
T27_9A-69,27,T27_9A,69,CAMROT,0,0,0,absent,soil,64
T18_6E-32,18,T18_6E,32,CAMROT,0,0,0,absent,soil,64
T36_12E-3,36,T36_12E,3,ACHMIL,0,0,0,absent,soil,64
T6_2E-96,6,T6_2E,96,CAMROT,0,0,0,absent,soil,64
T36_12A-90,36,T36_12A,90,ACHMIL,0,0,0,absent,soil,64
T21_7B-84,21,T21_7B,84,CAMROT,0,0,0,absent,soil,64
T6_2A-9,6,T6_2A,9,ACHMIL,0,0,0,absent,soil,64
T21_7B-55,21,T21_7B,55,CAMROT,0,0,0,absent,soil,64
T15_5A-69,15,T15_5A,69,ACHMIL,0,0,0,absent,soil,64
T36_12E-69,36,T36_12E,69,ACHMIL,0,0,0,absent,soil,64
T18_6C-51,18,T18_6C,51,ACHMIL,0,0,0,absent,soil,64
T15_5A-2,15,T15_5A,2,ACHMIL,0,0,0,absent,soil,64
T24_8A-24,24,T24_8A,24,ACHMIL,0,0,0,absent,soil,64
T27_9B-3,27,T27_9B,3,ACHMIL,0,0,0,absent,soil,64
T33_11C-17,33,T33_11C,17,CAMROT,0,0,0,absent,soil,64
T21_7E-49,21,T21_7E,49,CAMROT,0,0,0,absent,soil,64
T33_11B-96,33,T33_11B,96,ACHMIL,0,0,0,absent,soil,64
T27_9A-83,27,T27_9A,83,CAMROT,0,0,0,absent,soil,64
T6_2E-27,6,T6_2E,27,CAMROT,0,0,0,absent,soil,64
T36_12A-100,36,T36_12A,100,ACHMIL,0,0,0,absent,soil,64
T9_3C-24,9,T9_3C,24,ACHMIL,0,0,0,absent,soil,64
T21_7A-72,21,T21_7A,72,ACHMIL,0,0,0,absent,soil,64
T27_9A-29,27,T27_9A,29,CAMROT,0,0,0,absent,soil,64
T6_2E-75,6,T6_2E,75,CAMROT,0,0,0,absent,soil,64
T21_7A-36,21,T21_7A,36,ACHMIL,0,0,0,absent,soil,64
T18_6E-9,18,T18_6E,9,CAMROT,0,0,0,absent,soil,64
T33_11D-97,33,T33_11D,97,CAMROT,0,0,0,absent,soil,64
T12_4A-3,12,T12_4A,3,ACHMIL,0,0,0,absent,soil,64
T21_7B-42,21,T21_7B,42,CAMROT,0,0,0,absent,soil,64
T27_9B-77,27,T27_9B,77,ACHMIL,0,0,0,absent,soil,64
T21_7A-21,21,T21_7A,21,ACHMIL,0,0,0,absent,soil,64
T36_12E-102,36,T36_12E,102,ACHMIL,0,0,0,absent,soil,64
T9_3E-39,9,T9_3E,39,CAMROT,0,0,0,absent,soil,64
T15_5A-5,15,T15_5A,5,ACHMIL,0,0,0,absent,soil,64
T36_12E-72,36,T36_12E,72,ACHMIL,0,0,0,absent,soil,64
T18_6C-2,18,T18_6C,2,ACHMIL,0,0,0,absent,soil,64
T12_4E-89,12,T12_4E,89,CAMROT,0,0,0,absent,soil,64
T33_11A-9,33,T33_11A,9,ACHMIL,0,0,0,absent,soil,64
T33_11B-15,33,T33_11B,15,ACHMIL,0,0,0,absent,soil,64
T33_11A-67,33,T33_11A,67,ACHMIL,0,0,0,absent,soil,64
T18_6E-65,18,T18_6E,65,CAMROT,0,0,0,absent,soil,64
T27_9A-26,27,T27_9A,26,CAMROT,0,0,0,absent,soil,64
T12_4C-66,12,T12_4C,66,CAMROT,0,0,0,absent,soil,64
T36_12A-42,36,T36_12A,42,ACHMIL,0,0,0,absent,soil,64
T21_7B-3,21,T21_7B,3,CAMROT,0,0,0,absent,soil,64
T27_9B-14,27,T27_9B,14,ACHMIL,0,0,0,absent,soil,64
T18_6E-46,18,T18_6E,46,CAMROT,0,0,0,absent,soil,64
T27_9A-30,27,T27_9A,30,CAMROT,0,0,0,absent,soil,64
T12_4A-12,12,T12_4A,12,ACHMIL,0,0,0,absent,soil,64
T36_12E-45,36,T36_12E,45,ACHMIL,0,0,0,absent,soil,64
T6_2E-49,6,T6_2E,49,CAMROT,0,0,0,absent,soil,64
T27_9A-77,27,T27_9A,77,CAMROT,0,0,0,absent,soil,64
T33_11A-5,33,T33_11A,5,ACHMIL,0,0,0,absent,soil,64
T18_6C-111,18,T18_6C,111,ACHMIL,0,0,0,absent,soil,64
T18_6E-36,18,T18_6E,36,CAMROT,0,0,0,absent,soil,64
T33_11C-26,33,T33_11C,26,CAMROT,0,0,0,absent,soil,64
T27_9A-1,27,T27_9A,1,CAMROT,0,0,0,absent,soil,64
T36_12A-97,36,T36_12A,97,ACHMIL,0,0,0,absent,soil,64
T33_11C-106,33,T33_11C,106,CAMROT,0,0,0,absent,soil,64
T33_11A-96,33,T33_11A,96,ACHMIL,0,0,0,absent,soil,64
T27_9A-39,27,T27_9A,39,CAMROT,0,0,0,absent,soil,64
T21_7A-88,21,T21_7A,88,ACHMIL,0,0,0,absent,soil,64
T12_4A-18,12,T12_4A,18,ACHMIL,0,0,0,absent,soil,64
T3_1B-41,3,T3_1B,41,ACHMIL,0,0,0,absent,soil,64
T21_7A-12,21,T21_7A,12,ACHMIL,0,0,0,absent,soil,64
T18_6E-15,18,T18_6E,15,CAMROT,0,0,0,absent,soil,64
T21_7B-101,21,T21_7B,101,CAMROT,0,0,0,absent,soil,64
T15_5A-61,15,T15_5A,61,ACHMIL,0,0,0,absent,soil,64
T27_9A-24,27,T27_9A,24,CAMROT,0,0,0,absent,soil,64
T9_3C-3,9,T9_3C,3,ACHMIL,0,0,0,absent,soil,64
T21_7D-35,21,T21_7D,35,ACHMIL,0,0,0,absent,soil,64
T36_12A-35,36,T36_12A,35,ACHMIL,0,0,0,absent,soil,64
T18_6C-3,18,T18_6C,3,ACHMIL,0,0,0,absent,soil,64
T27_9A-31,27,T27_9A,31,CAMROT,0,0,0,absent,soil,64
T36_12E-54,36,T36_12E,54,ACHMIL,0,0,0,absent,soil,64
T33_11B-55,33,T33_11B,55,ACHMIL,0,0,0,absent,soil,64
T36_12A-67,36,T36_12A,67,ACHMIL,0,0,0,absent,soil,64
T36_12A-4,36,T36_12A,4,ACHMIL,0,0,0,absent,soil,64
T6_2E-103,6,T6_2E,103,CAMROT,0,0,0,absent,soil,64
T36_12D-76,36,T36_12D,76,CAMROT,0,0,0,absent,soil,64
T27_9B-67,27,T27_9B,67,ACHMIL,0,0,0,absent,soil,64
T12_4C-3,12,T12_4C,3,CAMROT,0,0,0,absent,soil,64
T21_7E-3,21,T21_7E,3,CAMROT,0,0,0,absent,soil,64
T36_12A-24,36,T36_12A,24,ACHMIL,0,0,0,absent,soil,64
T21_7E-94,21,T21_7E,94,CAMROT,0,0,0,absent,soil,64
T27_9A-85,27,T27_9A,85,CAMROT,0,0,0,absent,soil,64
T33_11B-30,33,T33_11B,30,ACHMIL,0,0,0,absent,soil,64
T27_9A-53,27,T27_9A,53,CAMROT,0,0,0,absent,soil,64
T36_12A-79,36,T36_12A,79,ACHMIL,0,0,0,absent,soil,64
T36_12A-80,36,T36_12A,80,ACHMIL,0,0,0,absent,soil,64
T33_11B-99,33,T33_11B,99,ACHMIL,0,0,0,absent,soil,64
T27_9B-81,27,T27_9B,81,ACHMIL,0,0,0,absent,soil,64
T9_3E-45,9,T9_3E,45,CAMROT,0,0,0,absent,soil,64
T12_4A-100,12,T12_4A,100,ACHMIL,0,0,0,absent,soil,64
T18_6C-72,18,T18_6C,72,ACHMIL,0,0,0,absent,soil,64
T33_11B-9,33,T33_11B,9,ACHMIL,0,0,0,absent,soil,64
T27_9B-87,27,T27_9B,87,ACHMIL,0,0,0,absent,soil,64
T24_8A-15,24,T24_8A,15,ACHMIL,0,0,0,absent,soil,64
T27_9A-32,27,T27_9A,32,CAMROT,0,0,0,absent,soil,64
T33_11A-22,33,T33_11A,22,ACHMIL,0,0,0,absent,soil,64
T33_11A-111,33,T33_11A,111,ACHMIL,0,0,0,absent,soil,64
T27_9A-89,27,T27_9A,89,CAMROT,0,0,0,absent,soil,64
T15_5D-82,15,T15_5D,82,CAMROT,0,0,0,absent,soil,64
T33_11C-68,33,T33_11C,68,CAMROT,0,0,0,absent,soil,64
T15_5A-14,15,T15_5A,14,ACHMIL,0,0,0,absent,soil,64
T27_9A-111,27,T27_9A,111,CAMROT,0,0,0,absent,soil,64
T36_12E-30,36,T36_12E,30,ACHMIL,0,0,0,absent,soil,64
T36_12A-71,36,T36_12A,71,ACHMIL,0,0,0,absent,soil,64
T6_2E-94,6,T6_2E,94,CAMROT,0,0,0,absent,soil,64
T18_6E-101,18,T18_6E,101,CAMROT,0,0,0,absent,soil,64
T18_6C-54,18,T18_6C,54,ACHMIL,0,0,0,absent,soil,64
T24_8E-86,24,T24_8E,86,CAMROT,0,0,0,absent,soil,64
T15_5A-64,15,T15_5A,64,ACHMIL,0,0,0,absent,soil,64
T36_12D-104,36,T36_12D,104,CAMROT,0,0,0,absent,soil,64
T21_7A-4,21,T21_7A,4,ACHMIL,0,0,0,absent,soil,64
T36_12A-77,36,T36_12A,77,ACHMIL,0,0,0,absent,soil,64
T33_11C-69,33,T33_11C,69,CAMROT,0,0,0,absent,soil,64
T36_12A-11,36,T36_12A,11,ACHMIL,0,0,0,absent,soil,64
T21_7D-29,21,T21_7D,29,ACHMIL,0,0,0,absent,soil,64
T6_2A-102,6,T6_2A,102,ACHMIL,0,0,0,absent,soil,64
T6_2E-50,6,T6_2E,50,CAMROT,0,0,0,absent,soil,64
T15_5D-13,15,T15_5D,13,CAMROT,0,0,0,absent,soil,64
T12_4A-53,12,T12_4A,53,ACHMIL,0,0,0,absent,soil,64
T12_4A-103,12,T12_4A,103,ACHMIL,0,0,0,absent,soil,64
T36_12A-98,36,T36_12A,98,ACHMIL,0,0,0,absent,soil,64
T6_2E-45,6,T6_2E,45,CAMROT,0,0,0,absent,soil,64
T9_3C-48,9,T9_3C,48,ACHMIL,0,0,0,absent,soil,64
T27_9A-75,27,T27_9A,75,CAMROT,0,0,0,absent,soil,64
T27_9B-90,27,T27_9B,90,ACHMIL,0,0,0,absent,soil,64
T18_6C-11,18,T18_6C,11,ACHMIL,0,0,0,absent,soil,64
T9_3C-88,9,T9_3C,88,ACHMIL,0,0,0,absent,soil,64
T21_7B-12,21,T21_7B,12,CAMROT,0,0,0,absent,soil,64
T36_12E-66,36,T36_12E,66,ACHMIL,0,0,0,absent,soil,64
T33_11A-19,33,T33_11A,19,ACHMIL,0,0,0,absent,soil,64
T21_7E-1,21,T21_7E,1,CAMROT,0,0,0,absent,soil,64
T27_9A-34,27,T27_9A,34,CAMROT,0,0,0,absent,soil,64
T33_11C-65,33,T33_11C,65,CAMROT,0,0,0,absent,soil,64
T6_2A-15,6,T6_2A,15,ACHMIL,0,0,0,absent,soil,64
T6_2C-45,6,T6_2C,45,CAMROT,0,0,0,absent,soil,64
T24_8E-64,24,T24_8E,64,CAMROT,0,0,0,absent,soil,64
T33_11A-43,33,T33_11A,43,ACHMIL,0,0,0,absent,soil,64
T33_11C-62,33,T33_11C,62,CAMROT,0,0,0,absent,soil,64
T6_2C-39,6,T6_2C,39,CAMROT,0,0,0,absent,soil,64
T3_1B-85,3,T3_1B,85,ACHMIL,0,0,0,absent,soil,64
T33_11D-94,33,T33_11D,94,CAMROT,0,0,0,absent,soil,64
T33_11B-69,33,T33_11B,69,ACHMIL,0,0,0,absent,soil,64
T18_6C-30,18,T18_6C,30,ACHMIL,0,0,0,absent,soil,64
T33_11A-6,33,T33_11A,6,ACHMIL,0,0,0,absent,soil,64
T36_12A-60,36,T36_12A,60,ACHMIL,0,0,0,absent,soil,64
T12_4E-38,12,T12_4E,38,CAMROT,0,0,0,absent,soil,64
T33_11D-17,33,T33_11D,17,CAMROT,0,0,0,absent,soil,64
T24_8E-88,24,T24_8E,88,CAMROT,0,0,0,absent,soil,64
T6_2C-63,6,T6_2C,63,CAMROT,0,0,0,absent,soil,64
T18_6C-36,18,T18_6C,36,ACHMIL,0,0,0,absent,soil,64
T33_11C-96,33,T33_11C,96,CAMROT,0,0,0,absent,soil,64
T6_2E-69,6,T6_2E,69,CAMROT,0,0,0,absent,soil,64
T33_11B-36,33,T33_11B,36,ACHMIL,0,0,0,absent,soil,64
T3_1B-9,3,T3_1B,9,ACHMIL,0,0,0,absent,soil,64
T21_7A-102,21,T21_7A,102,ACHMIL,0,0,0,absent,soil,64
T12_4E-20,12,T12_4E,20,CAMROT,0,0,0,absent,soil,64
T6_2C-24,6,T6_2C,24,CAMROT,0,0,0,absent,soil,64
T12_4A-70,12,T12_4A,70,ACHMIL,0,0,0,absent,soil,64
T36_12D-49,36,T36_12D,49,CAMROT,0,0,0,absent,soil,64
T6_2E-51,6,T6_2E,51,CAMROT,0,0,0,absent,soil,64
T3_1B-18,3,T3_1B,18,ACHMIL,0,0,0,absent,soil,64
T9_3C-51,9,T9_3C,51,ACHMIL,0,0,0,absent,soil,64
T36_12A-61,36,T36_12A,61,ACHMIL,0,0,0,absent,soil,64
T33_11C-24,33,T33_11C,24,CAMROT,0,0,0,absent,soil,64
T12_4E-83,12,T12_4E,83,CAMROT,0,0,0,absent,soil,64
T18_6C-77,18,T18_6C,77,ACHMIL,0,0,0,absent,soil,64
T36_12D-106,36,T36_12D,106,CAMROT,0,0,0,absent,soil,64
T36_12D-27,36,T36_12D,27,CAMROT,0,0,0,absent,soil,64
T36_12D-9,36,T36_12D,9,CAMROT,0,0,0,absent,soil,64
T27_9B-13,27,T27_9B,13,ACHMIL,0,0,0,absent,soil,64
T12_4E-99,12,T12_4E,99,CAMROT,0,0,0,absent,soil,64
T9_3E-30,9,T9_3E,30,CAMROT,0,0,0,absent,soil,64
T9_3E-90,9,T9_3E,90,CAMROT,0,0,0,absent,soil,64
T6_2A-91,6,T6_2A,91,ACHMIL,0,0,0,absent,soil,64
T33_11B-74,33,T33_11B,74,ACHMIL,0,0,0,absent,soil,64
T27_9A-22,27,T27_9A,22,CAMROT,0,0,0,absent,soil,64
T3_1B-68,3,T3_1B,68,ACHMIL,0,0,0,absent,soil,64
T9_3C-31,9,T9_3C,31,ACHMIL,0,0,0,absent,soil,64
T15_5A-94,15,T15_5A,94,ACHMIL,0,0,0,absent,soil,64
T18_6E-91,18,T18_6E,91,CAMROT,0,0,0,absent,soil,64
T33_11C-67,33,T33_11C,67,CAMROT,0,0,0,absent,soil,64
T33_11A-72,33,T33_11A,72,ACHMIL,0,0,0,absent,soil,64
T27_9A-10,27,T27_9A,10,CAMROT,0,0,0,absent,soil,64
T6_2E-20,6,T6_2E,20,CAMROT,0,0,0,absent,soil,64
T36_12A-19,36,T36_12A,19,ACHMIL,0,0,0,absent,soil,64
T21_7A-57,21,T21_7A,57,ACHMIL,0,0,0,absent,soil,64
T27_9B-107,27,T27_9B,107,ACHMIL,0,0,0,absent,soil,64
T36_12A-74,36,T36_12A,74,ACHMIL,0,0,0,absent,soil,64
T3_1B-64,3,T3_1B,64,ACHMIL,0,0,0,absent,soil,64
T18_6C-105,18,T18_6C,105,ACHMIL,0,0,0,absent,soil,64
T27_9A-65,27,T27_9A,65,CAMROT,0,0,0,absent,soil,64
T27_9A-16,27,T27_9A,16,CAMROT,0,0,0,absent,soil,64
T27_9A-47,27,T27_9A,47,CAMROT,0,0,0,absent,soil,64
T33_11A-48,33,T33_11A,48,ACHMIL,0,0,0,absent,soil,64
T30_10E-106,30,T30_10E,106,CAMROT,0,0,0,absent,soil,64
T18_6E-23,18,T18_6E,23,CAMROT,0,0,0,absent,soil,64
T36_12A-14,36,T36_12A,14,ACHMIL,0,0,0,absent,soil,64
T21_7D-79,21,T21_7D,79,ACHMIL,0,0,0,absent,soil,64
T3_1B-12,3,T3_1B,12,ACHMIL,0,0,0,absent,soil,64
T36_12A-31,36,T36_12A,31,ACHMIL,0,0,0,absent,soil,64
T9_3E-87,9,T9_3E,87,CAMROT,0,0,0,absent,soil,64
T18_6E-96,18,T18_6E,96,CAMROT,0,0,0,absent,soil,64
T6_2C-108,6,T6_2C,108,CAMROT,0,0,0,absent,soil,64
T33_11C-12,33,T33_11C,12,CAMROT,0,0,0,absent,soil,64
T36_12E-79,36,T36_12E,79,ACHMIL,0,0,0,absent,soil,64
T15_5A-76,15,T15_5A,76,ACHMIL,0,0,0,absent,soil,64
T18_6E-67,18,T18_6E,67,CAMROT,0,0,0,absent,soil,64
T24_8E-42,24,T24_8E,42,CAMROT,0,0,0,absent,soil,64
T33_11D-73,33,T33_11D,73,CAMROT,0,0,0,absent,soil,64
T15_5D-79,15,T15_5D,79,CAMROT,0,0,0,absent,soil,64
T3_1B-60,3,T3_1B,60,ACHMIL,0,0,0,absent,soil,64
T6_2E-2,6,T6_2E,2,CAMROT,0,0,0,absent,soil,64
T21_7E-96,21,T21_7E,96,CAMROT,0,0,0,absent,soil,64
T3_1B-42,3,T3_1B,42,ACHMIL,0,0,0,absent,soil,64
T33_11C-25,33,T33_11C,25,CAMROT,0,0,0,absent,soil,64
T18_6C-1,18,T18_6C,1,ACHMIL,0,0,0,absent,soil,64
T33_11D-108,33,T33_11D,108,CAMROT,0,0,0,absent,soil,64
T33_11C-81,33,T33_11C,81,CAMROT,0,0,0,absent,soil,64
T9_3C-55,9,T9_3C,55,ACHMIL,0,0,0,absent,soil,64
T27_9A-7,27,T27_9A,7,CAMROT,0,0,0,absent,soil,64
T36_12D-85,36,T36_12D,85,CAMROT,0,0,0,absent,soil,64
T36_12D-93,36,T36_12D,93,CAMROT,0,0,0,absent,soil,64
T15_5A-10,15,T15_5A,10,ACHMIL,0,0,0,absent,soil,64
T27_9B-78,27,T27_9B,78,ACHMIL,0,0,0,absent,soil,64
T24_8A-65,24,T24_8A,65,ACHMIL,0,0,0,absent,soil,64
T33_11D-26,33,T33_11D,26,CAMROT,0,0,0,absent,soil,64
T12_4A-107,12,T12_4A,107,ACHMIL,0,0,0,absent,soil,64
T6_2C-107,6,T6_2C,107,CAMROT,0,0,0,absent,soil,64
T12_4C-42,12,T12_4C,42,CAMROT,0,0,0,absent,soil,64
T9_3E-75,9,T9_3E,75,CAMROT,0,0,0,absent,soil,64
T27_9A-51,27,T27_9A,51,CAMROT,0,0,0,absent,soil,64
T12_4A-15,12,T12_4A,15,ACHMIL,0,0,0,absent,soil,64
T33_11C-16,33,T33_11C,16,CAMROT,0,0,0,absent,soil,64
T21_7A-66,21,T21_7A,66,ACHMIL,0,0,0,absent,soil,64
T27_9A-2,27,T27_9A,2,CAMROT,0,0,0,absent,soil,64
T3_1B-102,3,T3_1B,102,ACHMIL,0,0,0,absent,soil,64
T36_12A-104,36,T36_12A,104,ACHMIL,0,0,0,absent,soil,64
T12_4A-110,12,T12_4A,110,ACHMIL,0,0,0,absent,soil,64
T21_7B-19,21,T21_7B,19,CAMROT,0,0,0,absent,soil,64
T36_12A-6,36,T36_12A,6,ACHMIL,0,0,0,absent,soil,64
T21_7A-65,21,T21_7A,65,ACHMIL,0,0,0,absent,soil,64
T36_12A-13,36,T36_12A,13,ACHMIL,0,0,0,absent,soil,64
T18_6E-110,18,T18_6E,110,CAMROT,0,0,0,absent,soil,64
T27_9B-96,27,T27_9B,96,ACHMIL,0,0,0,absent,soil,64
T12_4C-34,12,T12_4C,34,CAMROT,0,0,0,absent,soil,64
T21_7B-81,21,T21_7B,81,CAMROT,0,0,0,absent,soil,64
T9_3E-42,9,T9_3E,42,CAMROT,0,0,0,absent,soil,64
T33_11B-1,33,T33_11B,1,ACHMIL,0,0,0,absent,soil,64
T36_12A-37,36,T36_12A,37,ACHMIL,0,0,0,absent,soil,64
T21_7D-16,21,T21_7D,16,ACHMIL,0,0,0,absent,soil,64
